id,symbol,asset_class,assembly_status,status,frame_count,model_resource,sequence_resource,texture_resource
203,OBJ_EVENT_GFX_CAVE_PAINTING,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000437.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000370.bin
204,OBJ_EVENT_GFX_PACHIRISU,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000371.bin
205,OBJ_EVENT_GFX_SHROOMISH,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000372.bin
206,OBJ_EVENT_GFX_BUNEARY,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000373.bin
207,OBJ_EVENT_GFX_HAPPINY,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000374.bin
208,OBJ_EVENT_GFX_MACHOP,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000375.bin
209,OBJ_EVENT_GFX_ELITE_FOUR_ROOM_DOOR,object_or_effect,incomplete_source_join,METADATA_ONLY,0,,,
210,OBJ_EVENT_GFX_PLAYER_M_HEARTHOME_GYM,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000090.bin
211,OBJ_EVENT_GFX_PLAYER_F_HEARTHOME_GYM,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000091.bin
212,OBJ_EVENT_GFX_DIST_WORLD_PLAYER_M,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000090.bin
213,OBJ_EVENT_GFX_LOOKER,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000376.bin
214,OBJ_EVENT_GFX_CHARON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000377.bin
215,OBJ_EVENT_GFX_THORTON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000378.bin
216,OBJ_EVENT_GFX_ARGENTA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000379.bin
217,OBJ_EVENT_GFX_DARACH,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000380.bin
218,OBJ_EVENT_GFX_DAHLIA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000381.bin
219,OBJ_EVENT_GFX_CAITLIN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000382.bin
220,OBJ_EVENT_GFX_TURTWIG,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000383.bin
221,OBJ_EVENT_GFX_GROTLE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000384.bin
222,OBJ_EVENT_GFX_TORTERRA,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000385.bin
223,OBJ_EVENT_GFX_CHIMCHAR,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000386.bin
224,OBJ_EVENT_GFX_MONFERNO,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000387.bin
225,OBJ_EVENT_GFX_INFERNAPE,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000388.bin
226,OBJ_EVENT_GFX_PIPLUP,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000389.bin
227,OBJ_EVENT_GFX_PRINPLUP,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000390.bin
228,OBJ_EVENT_GFX_EMPOLEON,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000391.bin
229,OBJ_EVENT_GFX_CROAGUNK,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000392.bin
230,OBJ_EVENT_GFX_GIRATINA_ORIGIN,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000440.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000466.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000393.bin
231,OBJ_EVENT_GFX_FRONTIER_SINGLE_ATTENDANT,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000394.bin
232,OBJ_EVENT_GFX_FRONTIER_MULTI_ATTENDANT,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000395.bin
233,OBJ_EVENT_GFX_FRONTIER_BOOTH_ATTENDANT,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000396.bin
234,OBJ_EVENT_GFX_WIFI_PLAZA_ATTENDANT_M,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000397.bin
235,OBJ_EVENT_GFX_WIFI_PLAZA_ATTENDANT_F,human_actor,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000398.bin
236,OBJ_EVENT_GFX_PIKACHU_UNUSED,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000399.bin
237,OBJ_EVENT_GFX_ROTOM_HEAT,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000400.bin
238,OBJ_EVENT_GFX_ROTOM_FAN,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000401.bin
239,OBJ_EVENT_GFX_ROTOM_FROST,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000402.bin
240,OBJ_EVENT_GFX_ROTOM_WASH,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000403.bin
241,OBJ_EVENT_GFX_ROTOM_MOW,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000404.bin
242,OBJ_EVENT_GFX_GAME_DIRECTOR,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000405.bin
243,OBJ_EVENT_GFX_OVEN_UNUSED,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000406.bin
244,OBJ_EVENT_GFX_FAN_UNUSED,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000407.bin
245,OBJ_EVENT_GFX_FRIDGE_UNUSED,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000408.bin
246,OBJ_EVENT_GFX_WASHING_MACHINE_UNUSED,object_or_effect,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000409.bin
247,OBJ_EVENT_GFX_LAWNMOWER_UNUSED,unresolved,complete_public_resource_join,READY_BILLBOARD,16,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000410.bin
248,OBJ_EVENT_GFX_GRUNTS_GROUP_OF_4,human_actor,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000441.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000411.bin
249,OBJ_EVENT_GFX_GRUNTS_GROUP_OF_3,human_actor,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000444.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000412.bin
250,OBJ_EVENT_GFX_CAVE_PAINTING_SHARDS_LEFT,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000442.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000413.bin
251,OBJ_EVENT_GFX_CAVE_PAINTING_SHARDS_RIGHT,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000443.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000445.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000414.bin
252,OBJ_EVENT_GFX_DP_PLAYER_M,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000417.bin
253,OBJ_EVENT_GFX_DP_PLAYER_F,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000418.bin
254,OBJ_EVENT_GFX_UNK_254,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000419.bin
255,OBJ_EVENT_GFX_UNK_255,unresolved,complete_public_resource_join,METADATA_ONLY,0,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000420.bin
256,OBJ_EVENT_GFX_PLAYER_M_VS_SEEKER,human_actor,complete_public_resource_join,READY_BILLBOARD,13,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000467.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000415.bin
257,OBJ_EVENT_GFX_PLAYER_F_VS_SEEKER,human_actor,complete_public_resource_join,READY_BILLBOARD,13,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000467.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000416.bin
258,OBJ_EVENT_GFX_DIST_WORLD_PLAYER_M_SURF,human_actor,complete_public_resource_join,READY_BILLBOARD,4,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000451.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000159.bin
259,OBJ_EVENT_GFX_DIST_WORLD_PLAYER_F_SURF,human_actor,complete_public_resource_join,READY_BILLBOARD,4,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000451.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000160.bin
260,OBJ_EVENT_GFX_UNK_260,unresolved,complete_public_resource_join,READY_BILLBOARD,3,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000449.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000155.bin
261,OBJ_EVENT_GFX_UNK_261,unresolved,complete_public_resource_join,READY_BILLBOARD,3,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000449.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000156.bin
262,OBJ_EVENT_GFX_WALL_BLOCKING_ROTOMS_ROOM,unresolved,incomplete_source_join,METADATA_ONLY,0,,,
263,OBJ_EVENT_GFX_DIST_WORLD_PLAYER_F,human_actor,complete_public_resource_join,READY_BILLBOARD,32,res/prebuilt/data/mmodel/mmodel/mmodel_00000439.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000446.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000091.bin
264,OBJ_EVENT_GFX_DIST_WORLD_B1F_MESPRIT,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000131.bin
265,OBJ_EVENT_GFX_DIST_WORLD_B6F_UXIE,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000130.bin
266,OBJ_EVENT_GFX_DIST_WORLD_B6F_MESPRIT,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000131.bin
267,OBJ_EVENT_GFX_DIST_WORLD_B6F_AZELF,unresolved,complete_public_resource_join,READY_BILLBOARD,2,res/prebuilt/data/mmodel/mmodel/mmodel_00000421.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000453.bin,res/prebuilt/data/mmodel/mmodel/mmodel_00000132.bin
8192,OBJ_EVENT_GFX_INVISIBLE,special,incomplete_source_join,METADATA_ONLY,0,,,
